phid,Name,Party,Sex,Uni,Subject,PrinOcc,Military,mpFrom,mpTo,year
phid/00ATA,john hodges,LP,male,Oth,medicine,employed_professional,NA,1984-12-01,1987-07-11,1985
phid/0I4,michael mackellar,LP,male,Syd,agronomy,employed_professional,NA,1969-10-25,1994-02-18,1985
phid/0J4,philip ruddock,LP,male,Syd,humanities_law,employed_professional,NA,1977-12-10,1993-03-13,1985
phid/0K4,ian wilson,LP,male,Adl,law,employed_professional,NA,1972-12-02,1993-02-08,1985
phid/0V5,peter slipper,LP,male,Qld,humanities_law,employed_professional,NA,1984-12-01,1987-07-11,1985
phid/2H4,steele hall,LP,male,NA,NA,self-employed_farmer_fisherman,NA,1981-02-21,1996-01-29,1985
phid/30000,kathy sullivan,LP,female,Qld,humanities,school_teacher,NA,1984-12-01,2001-10-08,1985
phid/3F4,max burr,LP,male,NA,NA,employed_professional,NA,1984-12-01,1993-02-08,1985
phid/3G4,don dobie,LP,male,Mel,humanities,self-employed_professional,NA,1975-12-13,1996-01-29,1985
phid/3H4,bob halverson,LP,male,NA,NA,other,Military,1984-12-01,1998-08-31,1985
phid/4G4,alexander downer,LP,male,NUK,economics,employed_professional,NA,1984-12-01,2008-07-14,1985
phid/4V4,peter coleman,LP,male,Syd,humanities,employed_professional,NA,1981-04-11,1987-06-05,1985
phid/6I4,ian macphee,LP,male,Syd,law,employed_professional,NA,1984-12-01,1990-02-19,1985
phid/8H4,david hawker,LP,male,Mel,economics,self-employed_farmer_fisherman,NA,1983-05-07,2010-07-19,1985
phid/9F4,donald cameron,LP,male,Qld,humanities,peak_body_industrial_association,NA,1983-11-05,1990-03-24,1985
phid/9G4,harry edwards,LP,male,Syd,economics,university_professor,NA,1972-12-02,1993-02-08,1985
phid/9J4,peter shack,LP,male,UWA,humanities,employed_top_management,NA,1984-12-01,1993-02-08,1985
phid/AF4,ewen cameron,LP,male,NA,NA,employed_top_management,NA,1977-12-10,1993-02-08,1985
phid/BI4,chris miles,LP,male,Tas,other,school_teacher,NA,1984-12-01,1998-10-03,1985
phid/BV4,michael hodgman,LP,male,Tas,law,employed_professional,Military,1975-12-13,1987-07-11,1985
phid/CG4,wal fife,LP,male,NA,NA,full-time_politician,NA,1984-12-01,1993-02-08,1985
phid/CJ4,roger shipton,LP,male,Mel,humanities,employed_professional,NA,1975-12-13,1990-02-19,1985
phid/DF4,jim carlton,LP,male,Syd,biol_chem_phys,employed_top_management,NA,1977-12-10,1994-01-14,1985
phid/EI4,john moore,LP,male,Qld,economics,employed_top_management,NA,1975-12-13,2001-02-05,1985
phid/GJ4,warwick smith,LP,male,ANU,law,employed_professional,NA,1984-12-01,1993-03-13,1985
phid/HE4,neil andrew,LP,male,NA,NA,self-employed_farmer_fisherman,NA,1983-03-05,2004-08-31,1985
phid/JJ4,john spender,LP,male,Yal,humanities,employed_professional,Military,1980-10-18,1990-03-24,1985
phid/KAO,david watson,LP,male,Qld,economics,university_professor,NA,1984-12-01,1987-07-11,1985
phid/KCT,peter drummond,LP,male,NA,NA,self-employed_farmer_fisherman,NA,1972-12-02,1987-06-05,1985
phid/KD4,ken aldred,LP,male,Mon,economics,employed_professional,Military,1983-05-28,1990-03-24,1985
phid/MH4,david jull,LP,male,NA,NA,employed_other_white-collar_worker,NA,1984-12-01,2007-10-17,1985
phid/MI4,andrew peacock,LP,male,Mel,law,employed_professional,NA,1966-04-02,1994-09-17,1985
phid/NI4,james porter,LP,male,Adl,law,employed_professional,Military,1975-12-13,1990-02-19,1985
phid/OE4,julian beale,LP,male,Syd,economics,employed_top_management,Military,1984-12-01,1990-03-24,1985
phid/PD4,neil brown,LP,male,Mel,law,employed_professional,NA,1984-12-01,1991-02-25,1985
phid/QF4,david connolly,LP,male,Syd,humanities,other,NA,1974-05-18,1996-01-29,1985
phid/SD4,alan cadman,LP,male,NSW,NA,employed_top_management,NA,1974-05-18,2007-10-17,1985
phid/SJ4,wilson tuckey,LP,male,NA,NA,employed_top_management,NA,1980-10-18,2010-08-21,1985
phid/VH4,stewart mcarthur,LP,male,Cam,humanities,self-employed_farmer_fisherman,NA,1984-02-18,2007-11-24,1985
phid/WI4,peter reith,LP,male,Mon,economics_law,employed_top_management,NA,1984-12-01,2001-10-08,1985
phid/WJ4,alasdair webster,LP,male,UNE,other,full-time_politician,Military,1984-12-01,1993-03-13,1985
phid/XD4,bruce goodluck,LP,male,NA,NA,employed_top_management,NA,1975-12-13,1993-02-08,1985
phid/YJ4,peter white,LP,male,ANU,humanities,other,Military,1981-02-21,1990-02-19,1985
phid/ZD4,john howard,LP,male,Syd,law,employed_professional,NA,1974-05-18,2007-11-24,1985
phid/ZI4,allan rocher,LP,male,NA,NA,employed_top_management,Military,1981-02-21,1998-10-03,1985
