"phid","Name","Party","Sex","Uni","Subject","PrinOcc","Military","mpFrom","mpTo","year"
"phid/00AN0","steven ciobo","LNP","male","Oth","economics","employed_professional",NA,"2001-11-10","2019-04-11",2015
"phid/00AN1","john cobb","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2016-05-09",2015
"phid/00AN3","brendan o'connor","ALP","male","Mon","humanities_law","trade_unionist",NA,"2004-10-09","2023-01-01",2015
"phid/00APG","tony smith","LP","male","Mel","humanities_economics","full-time_politician",NA,"2001-11-10","2023-01-01",2015
"phid/00ATG","bill shorten","ALP","male","Mon","humanities","trade_unionist","Military","2007-11-24","2023-01-01",2015
"phid/00BCM","peter hendy","LP","male","Qld","economics","full-time_politician",NA,"2013-09-07","2016-07-02",2015
"phid/0J4","philip ruddock","LP","male","Syd","humanities_law","employed_professional",NA,"1993-03-13","2016-05-09",2015
"phid/123674","cathy mcgowan","IND","female","Mon","socialScience","employed_top_management",NA,"2013-09-07","2019-04-11",2015
"phid/137174","andrew nikolic","LP","male","Adl","humanities","other","Military","2013-09-07","2016-07-02",2015
"phid/139441","ken o'dowd","LNP","male",NA,NA,"self-employed_small_businessman",NA,"2010-08-21","2023-01-01",2015
"phid/140590","clare o'neil","ALP","female","Mon","humanities","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/148150","keith pitt","LNP","male","QUT","engineering","employed_top_management",NA,"2013-09-07","2023-01-01",2015
"phid/159771","michelle rowland","ALP","female","Syd","law","employed_top_management",NA,"2010-08-21","2023-01-01",2015
"phid/165476","fiona scott","LP","female","UWS","economics","employed_middle_management",NA,"2013-09-07","2016-07-02",2015
"phid/182468","matt thistlethwaite","ALP","male","NSW","economics","trade_unionist",NA,"2013-09-07","2023-01-01",2015
"phid/188315","bert van manen","LNP","male",NA,NA,"self-employed_professional",NA,"2010-08-21","2023-01-01",2015
"phid/193430","tim watts","ALP","male","Oth","law","full-time_politician",NA,"2013-09-07","2023-01-01",2015
"phid/198084","rick wilson","LP","male","Cur","agronomy","self-employed_farmer_fisherman",NA,"2013-09-07","2023-01-01",2015
"phid/1K6","bruce billson","LP","male","RMIT","economics","full-time_politician",NA,"1996-03-02","2016-05-09",2015
"phid/207800","brett whiteley","LP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2016-07-02",2015
"phid/208884","christian porter","LP","male","UWA","humanities_law","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/210911","dan tehan","LP","male","Mel","economics","full-time_politician",NA,"2010-08-21","2023-01-01",2015
"phid/212585","eric hutchinson","LP","male",NA,NA,"self-employed_small_businessman",NA,"2013-09-07","2016-07-02",2015
"phid/217266","jane prentice","LNP","female",NA,NA,"employed_top_management",NA,"2010-08-21","2019-04-11",2015
"phid/218019","kevin hogan","NP","male","Fli","economics","school_teacher",NA,"2013-09-07","2023-01-01",2015
"phid/219646","michael mccormack","NP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2015
"phid/220370","natasha griggs","CLP","female","NTU","economics","employed_top_management",NA,"2010-08-21","2016-07-02",2015
"phid/230485","george christensen","LNP","male","CQU","humanities","employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2015
"phid/230531","scott buchholz","LNP","male",NA,NA,"employed_top_management",NA,"2010-08-21","2023-01-01",2015
"phid/230886","karen andrews","LNP","female","QUT","engineering","employed_professional",NA,"2010-08-21","2023-01-01",2015
"phid/231027","angus taylor","LP","male","Syd","economics_law","employed_top_management",NA,"2013-09-07","2023-01-01",2015
"phid/240756","tony pasin","LP","male","Fli","economics_law","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/241067","david coleman","LP","male","NSW","humanities_law","employed_top_management",NA,"2013-09-07","2023-01-01",2015
"phid/241586","ann sudmalis","LP","female","ANU","biol_chem_phys","school_teacher",NA,"2013-09-07","2019-04-11",2015
"phid/241589","karen mcnamara","LP","female","SCU","law","employed_professional",NA,"2013-09-07","2016-07-02",2015
"phid/241590","lucy wicks","LP","female","Syd","humanities","school_teacher",NA,"2013-09-07","2023-01-01",2015
"phid/242515","michael sukkar","LP","male","Dea","economics_law","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/243609","andrew giles","ALP","male","Mel","law","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/247130","craig laundy","LP","male","NSW","economics","employed_other_white-collar_worker",NA,"2013-09-07","2019-04-11",2015
"phid/247742","luke howarth","LNP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2023-01-01",2015
"phid/248006","terri butler","ALP","female","QUT","humanities_law","employed_professional",NA,"2014-02-08","2023-01-01",2015
"phid/248181","sharon claydon","ALP","female","Syd",NA,"other",NA,"2013-09-07","2023-01-01",2015
"phid/249127","pat conroy","ALP","male","Syd","humanities","full-time_politician",NA,"2013-09-07","2016-07-02",2015
"phid/249224","joanne ryan","ALP","female","Mel","humanities","school_teacher",NA,"2013-09-07","2023-01-01",2015
"phid/249308","melissa price","LP","female","Oth","law","employed_professional",NA,"2013-09-07","2023-01-01",2015
"phid/249710","lisa chesters","ALP","female","Qld","humanities","trade_unionist",NA,"2013-09-07","2023-01-01",2015
"phid/249758","matt williams","LP","male","Fli","humanities","employed_professional",NA,"2013-09-07","2016-07-02",2015
"phid/249764","michelle landry","LNP","female",NA,NA,"self-employed_small_businessman",NA,"2013-09-07","2023-01-01",2015
"phid/250077","nick varvaris","LP","male","UTS","economics","employed_professional",NA,"2013-09-07","2016-07-02",2015
"phid/2K6","mal brough","LP","male",NA,NA,"employed_professional","Military","2013-09-07","2016-05-09",2015
"phid/2V5","wayne swan","ALP","male","Qld","humanities","full-time_politician",NA,"1998-10-03","2019-04-11",2015
"phid/30379","andrew broad","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2013-09-07","2019-04-11",2015
"phid/30540","gai brodtmann","ALP","female","ANU","humanities","self-employed_small_businessman",NA,"2010-08-21","2019-04-11",2015
"phid/37998","jim chalmers","ALP","male","Gri","economics","university_professor",NA,"2013-09-07","2023-01-01",2015
"phid/72184","david gillespie","NP","male","Syd","medicine","employed_professional","Military","2013-09-07","2023-01-01",2015
"phid/74046","ian goodenough","LP","male","Cur","economics","employed_top_management",NA,"2013-09-07","2023-01-01",2015
"phid/7K6","warren entsch","LP","male",NA,NA,"employed_top_management","Military","2010-08-21","2023-01-01",2015
"phid/83E","bernie ripoll","ALP","male","QUT","economics","trade_unionist","Military","1998-10-03","2016-05-09",2015
"phid/83M","tanya plibersek","ALP","female","UTS","humanities","employed_other_white-collar_worker",NA,"1998-10-03","2023-01-01",2015
"phid/83N","jill hall","ALP","female","New","humanities","full-time_politician",NA,"1998-10-03","2016-05-09",2015
"phid/83P","julie bishop","LP","female","Adl","law","employed_top_management",NA,"1998-10-03","2019-05-18",2015
"phid/83S","anna burke","ALP","female","Mon","humanities","trade_unionist",NA,"1998-10-03","2016-05-09",2015
"phid/885","malcolm turnbull","LP","male","Syd","humanities_law","employed_professional",NA,"2004-10-09","2018-08-31",2015
"phid/8K6","joel fitzgibbon","ALP","male",NA,NA,"self-employed_small_businessman",NA,"1996-03-02","2023-01-01",2015
"phid/8T4","laurie ferguson","ALP","male","Syd","economics","trade_unionist",NA,"2010-08-21","2016-05-09",2015
"phid/8W5","gary gray","ALP","male","ANU","economics","full-time_politician",NA,"2007-11-24","2016-07-02",2015
"phid/91219","ed husic","ALP","male","UWS","humanities","full-time_politician",NA,"2010-08-21","2023-01-01",2015
"phid/96430","ewen jones","LNP","male",NA,NA,"self-employed_small_businessman",NA,"2010-08-21","2016-07-02",2015
"phid/99931","craig kelly","LP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2015
"phid/9K6","teresa gambaro","LP","male","QUT","economics","self-employed_professional",NA,"2010-08-21","2016-05-09",2015
"phid/9V5","christopher pyne","LP","male","Adl","law","employed_professional",NA,"1993-03-13","2019-04-11",2015
"phid/A9B","stephen jones","ALP","male","Wol","humanities","trade_unionist",NA,"2010-08-21","2016-07-02",2015
"phid/BU8","andrew leigh","ALP","male","Syd","humanities","university_professor",NA,"2010-08-21","2016-07-02",2015
"phid/C2T","andrew wilkie","IND","male","NSW","humanities","other","Military","2010-08-21","2019-04-11",2015
"phid/DK6","joe hockey","LP","male","Syd","humanities_law","full-time_politician",NA,"1996-03-02","2015-10-23",2015
"phid/DYN","dennis jensen","LP","male","RMIT","biol_chem_phys","employed_professional",NA,"2004-10-09","2016-07-02",2015
"phid/DYW","tony burke","ALP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2023-01-01",2015
"phid/DZP","sharon bird","ALP","female","Syd","humanities","school_teacher",NA,"2004-10-09","2023-01-01",2015
"phid/DZS","chris bowen","ALP","male","Syd","economics","trade_unionist",NA,"2010-08-21","2023-01-01",2015
"phid/DZU","kate ellis","ALP","female",NA,NA,"full-time_politician",NA,"2004-10-09","2019-04-11",2015
"phid/DZW","justine elliot","ALP","female","Qld","humanities","other",NA,"2004-10-09","2023-01-01",2015
"phid/E07","louise markus","LP","female","NSW","socialScience","other",NA,"2010-08-21","2016-07-02",2015
"phid/E09","julie owens","ALP","female","Qld","other","employed_top_management",NA,"2004-10-09","2023-01-01",2015
"phid/E0D","ross vasta","LNP","male","Gri","economics","employed_top_management",NA,"2010-08-21","2023-01-01",2015
"phid/E0F","jason wood","LP","male","RMIT","socialScience","employed_blue-collar_worker",NA,"2013-09-07","2023-01-01",2015
"phid/E0H","andrew laming","LNP","male","Qld","medicine","employed_professional",NA,"2004-10-09","2023-01-01",2015
"phid/E0J","michael keenan","LP","male","Mur","humanities","employed_other_white-collar_worker",NA,"2004-10-09","2019-04-11",2015
"phid/E3L","scott morrison","LP","male","NSW","biol_chem_phys","employed_top_management",NA,"2007-11-24","2023-01-01",2015
"phid/E5D","barnaby joyce","NP","male","UNE","economics","employed_professional","Military","2013-09-07","2017-10-27",2015
"phid/ECV","chris hayes","ALP","male",NA,NA,"trade_unionist",NA,"2010-08-21","2023-01-01",2015
"phid/EM6","sharman stone","LP","female","Mon","socialScience","employed_top_management",NA,"1996-03-02","2016-05-09",2015
"phid/EZ5","tony abbott","LP","male","Syd","economics_law","employed_top_management",NA,"1994-03-26","2019-05-18",2015
"phid/FKL","josh frydenberg","LP","male","Mon","economics_law","employed_top_management",NA,"2010-08-21","2023-01-01",2015
"phid/FU4","andrew robb","LP","male","LaT","agronomy_economics","full-time_politician",NA,"2004-10-09","2016-05-09",2015
"phid/GT4","warren truss","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2015
"phid/HK5","kevin andrews","LP","male","Mel","law","employed_professional",NA,"1991-05-11","2023-01-01",2015
"phid/HVO","shayne neumann","ALP","male","Qld","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2015
"phid/HVP","graham perrett","ALP","male","Qld","humanities","full-time_politician",NA,"2007-11-24","2023-01-01",2015
"phid/HW9","nick champion","ALP","male",NA,"humanities","employed_other_white-collar_worker",NA,"2007-11-24","2019-04-11",2015
"phid/HWA","amanda rishworth","ALP","female","Fli","socialScience","employed_professional",NA,"2007-11-24","2023-01-01",2015
"phid/HWB","tony zappia","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2007-11-24","2023-01-01",2015
"phid/HWE","luke simpkins","LP","male","NSW","humanities","other","Military","2007-11-24","2016-07-02",2015
"phid/HWG","mark dreyfus","ALP","male","Mel","humanities_law","employed_professional",NA,"2007-11-24","2023-01-01",2015
"phid/HWK","mark butler","ALP","male","Adl","law","trade_unionist",NA,"2007-11-24","2019-04-11",2015
"phid/HWL","jason clare","ALP","male","NSW","humanities_law","full-time_politician",NA,"2007-11-24","2023-01-01",2015
"phid/HWM","julie collins","ALP","female",NA,NA,"full-time_politician",NA,"2007-11-24","2023-01-01",2015
"phid/HWN","mark coulton","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2015
"phid/HWO","alex hawke","LP","male","Syd","humanities","full-time_politician","Military","2007-11-24","2023-01-01",2015
"phid/HWP","nola marino","LP","female",NA,NA,"self-employed_small_businessman",NA,"2007-11-24","2023-01-01",2015
"phid/HWQ","richard marles","ALP","male","Mel","biol_chem_phys_law","trade_unionist",NA,"2007-11-24","2023-01-01",2015
"phid/HWR","melissa parke","ALP","female","Cur","economics","employed_professional",NA,"2007-11-24","2016-05-09",2015
"phid/HWS","rowan ramsey","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"2007-11-24","2023-01-01",2015
"phid/HWT","stuart robert","LNP","male","NSW","humanities","employed_top_management","Military","2007-11-24","2023-01-01",2015
"phid/HX4","bob katter","IND","male",NA,NA,"self-employed_small_businessman","Military","1993-03-13","2023-01-01",2015
"phid/HYM","steve irons","LP","male",NA,NA,"employed_top_management",NA,"2007-11-24","2023-01-01",2015
"phid/I0O","david feeney","ALP","male","Mon","socialScience","full-time_politician",NA,"2013-09-07","2018-02-01",2015
"phid/IJ4","warren snowdon","ALP","male","ANU","humanities","school_teacher",NA,"2001-11-10","2023-01-01",2015
"phid/IPZ","darren chester","NP","male",NA,NA,"full-time_politician",NA,"2008-06-28","2023-01-01",2015
"phid/IYU","jamie briggs","LP","male",NA,NA,"full-time_politician",NA,"2008-09-06","2016-07-02",2015
"phid/L6B","paul fletcher","LP","male","Syd","humanities_law","employed_professional",NA,"2009-12-05","2023-01-01",2015
"phid/L6P","alannah mactiernan","ALP","female","UWA","humanities","full-time_politician",NA,"2013-09-07","2016-05-09",2015
"phid/LKU","kelly o'dwyer","LP","female","Mel","humanities_law","employed_professional",NA,"2009-12-05","2019-04-11",2015
"phid/LL6","bob baldwin","LP","male",NA,NA,"employed_top_management",NA,"2001-11-10","2016-05-09",2015
"phid/LQR","clive palmer","PUP","male",NA,NA,"employed_top_management",NA,"2013-09-07","2016-05-09",2015
"phid/M2V","russell matheson","LP","male",NA,NA,"other",NA,"2010-08-21","2016-07-02",2015
"phid/M2X","wyatt roy","LNP","male",NA,NA,"full-time_politician",NA,"2010-08-21","2016-07-02",2015
"phid/M2Y","alan tudge","LP","male","Mel","law","employed_top_management",NA,"2010-08-21","2023-01-01",2015
"phid/M3A","ken wyatt","LP","male","Oth","humanities","school_teacher",NA,"2010-08-21","2023-01-01",2015
"phid/M3C","adam bandt","GRN","male","Mur","law","self-employed_professional",NA,"2010-08-21","2023-01-01",2015
"phid/M3E","rob mitchell","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"2010-08-21","2023-01-01",2015
"phid/M3M","john alexander","LP","male",NA,NA,"other",NA,"2010-08-21","2017-11-11",2015
"phid/MT4","russell broadbent","LP","male",NA,NA,"employed_top_management",NA,"2004-10-09","2019-04-11",2015
"phid/PG6","jenny macklin","ALP","female","Mel","economics","employed_professional",NA,"1996-03-02","2019-04-11",2015
"phid/PK6","don randall","LP","male",NA,NA,"school_teacher",NA,"2001-11-10","2015-07-21",2015
"phid/R36","anthony albanese","ALP","male","Syd","economics","full-time_politician",NA,"1996-03-02","2023-01-01",2015
"phid/SE4","bronwyn bishop","LP","female",NA,"law","employed_top_management",NA,"1994-03-26","2016-05-09",2015
"phid/TK6","andrew southcott","LP","male","Adl","medicine","employed_professional",NA,"1996-03-02","2016-05-09",2015
"phid/UK6","kelvin thomson","ALP","male","Mel","humanities_law","full-time_politician",NA,"1996-03-02","2016-05-09",2015
"phid/VU5","alan griffin","ALP","male","ANU",NA,"full-time_politician",NA,"1996-03-02","2016-05-09",2015
"phid/WF6","michael danby","ALP","male",NA,NA,"full-time_politician","Military","1998-10-03","2019-04-11",2015
"phid/WN6","ian macfarlane","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1998-10-03","2016-05-09",2015
"phid/YT4","bruce scott","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1990-03-24","2016-05-09",2015
"phid/ZN4","sarah henderson","LP","female","Mon","law","employed_professional",NA,"2013-09-07","2019-05-18",2015
"phid/008K0","anthony byrne","ALP","male",NA,NA,"employed_top_management",NA,"1999-11-06","2023-01-01",2016
"phid/00AKI","peter dutton","LNP","male","QUT","economics","employed_top_management",NA,"2001-11-10","2023-01-01",2016
